polygon
1
	76.9682206	8.4087934
	76.9682421	8.4087469
	76.9683266	8.4086594
	76.9684446	8.4085161
	76.9685465	8.4083569
	76.9687235	8.4080862
	76.9689542	8.4076988
	76.9692922	8.40694
	76.9698769	8.4058521
	76.9701961	8.4051595
	76.9702846	8.4049022
	76.9704697	8.4045333
	76.970593	8.4042813
	76.9706923	8.4039443
	76.9708479	8.4032929
	76.9709846	8.4028577
	76.9710906	8.4025274
	76.9711617	8.4023827
	76.9712354	8.4021466
	76.971344	8.4018388
	76.9714915	8.4015283
	76.9716874	8.4011662
	76.9719046	8.4008663
	76.9720307	8.4005293
	76.9721326	8.4004073
	76.9720106	8.4003555
	76.9719342	8.4002348
	76.9719449	8.4000172
	76.9719448	8.399744
	76.9720616	8.3994985
	76.9721608	8.3993472
	76.9722158	8.3992782
	76.9722842	8.3991694
	76.9723056	8.3990262
	76.9723566	8.3988948
	76.9725417	8.3985551
	76.9727093	8.398254
	76.9728649	8.3980059
	76.9728407	8.3978786
	76.9727361	8.3977008
	76.9727495	8.397593
	76.9727844	8.3975124
	76.9729319	8.3974407
	76.9729856	8.3973372
	76.9730955	8.3966845
	76.9731036	8.3964085
	76.9730741	8.3960477
	76.9730338	8.3958646
	76.9728971	8.3954851
	76.9728273	8.3952702
	76.9726825	8.3950314
	76.9723809	8.3946415
	76.9723103	8.3946506
	76.9721514	8.3947156
	76.9720682	8.3946997
	76.9719208	8.3946067
	76.9716069	8.3945485
	76.9714916	8.3945962
	76.9713199	8.3948005
	76.9712636	8.3949014
	76.9711617	8.3949544
	76.9709873	8.3949146
	76.9709203	8.3948005
	76.9708247	8.3943936
	76.9708224	8.3943163
	76.9708324	8.3942798
	76.9708659	8.3942466
	76.9708934	8.3942115
	76.9709229	8.3941279
	76.9708894	8.3939382
	76.9708841	8.3937232
	76.9708639	8.3934871
	76.9708814	8.3933199
	76.9709149	8.3932509
	76.9710678	8.3930254
	76.9711134	8.392898
	76.9711429	8.3927321
	76.9711778	8.3926645
	76.9712193	8.3926048
	76.9712327	8.3925438
	76.9712059	8.3922983
	76.9712113	8.3922187
	76.9712394	8.3920237
	76.9712797	8.3919467
	76.9713333	8.3919215
	76.971399	8.3919082
	76.9715385	8.3918804
	76.9715949	8.3918048
	76.9716297	8.3917809
	76.9717471	8.3917656
	76.9717846	8.391755
	76.9717953	8.3917232
	76.9717786	8.3916429
	76.9717839	8.3915911
	76.9718336	8.3915195
	76.9718939	8.3915023
	76.9719623	8.391489
	76.9719932	8.3914492
	76.972016	8.3912727
	76.9720012	8.3911427
	76.97202	8.3910644
	76.972075	8.391022
	76.9721997	8.3910299
	76.9722506	8.3910114
	76.9722815	8.3909596
	76.9722882	8.3908508
	76.9723378	8.3907646
	76.9723888	8.3907022
	76.9725054	8.3905987
	76.9725913	8.390539
	76.9726141	8.3905643
	76.9727655	8.3906703
	76.9727159	8.3903334
	76.9729373	8.3901463
	76.9730244	8.3900734
	76.9730928	8.3899738
	76.9731666	8.3899168
	76.9733355	8.3898186
	76.9734656	8.3897987
	76.9736293	8.3898544
	76.9736789	8.3898956
	76.9737379	8.3899155
	76.9737996	8.3900017
	76.9738613	8.3901768
	76.9739659	8.3901928
	76.9743575	8.3900455
	76.9746204	8.3899327
	76.9748068	8.3898014
	76.9749771	8.3896368
	76.9752265	8.3893728
	76.9757026	8.3888886
	76.9759025	8.3886166
	76.9759668	8.3885157
	76.9760875	8.3882451
	76.9761895	8.3879981
	76.9762243	8.38779
	76.9762216	8.3876926
	76.9762029	8.3875326
	76.976172	8.3874302
	76.9760361	8.3871481
	76.9759615	8.387126
	76.9759152	8.3871293
	76.9756892	8.3872646
	76.9756544	8.3872673
	76.9755873	8.38725
	76.9755363	8.3871452
	76.9755109	8.3870523
	76.9754706	8.3869754
	76.9754022	8.3868838
	76.9753982	8.3868135
	76.9754425	8.3867657
	76.9755618	8.3867312
	76.9756343	8.3866872
	76.9757322	8.3866237
	76.9757777	8.3864659
	76.975759	8.3862908
	76.9757697	8.3862099
	76.9757898	8.386105
	76.9758538	8.3860466
	76.9759735	8.3860811
	76.976105	8.3862138
	76.9762257	8.3863757
	76.9765019	8.3863558
	76.9767863	8.3863372
	76.9769955	8.3863001
	76.9772918	8.3862509
	76.9777747	8.3860891
	76.9784479	8.3856393
	76.9786571	8.3855212
	76.9787912	8.3854244
	76.9790045	8.3852108
	76.9792485	8.3849441
	76.9795731	8.3844877
	76.9796133	8.3842489
	76.9796522	8.3840114
	76.9795932	8.3836385
	76.9794148	8.383616
	76.9790849	8.3834223
	76.978932	8.3832286
	76.9788854	8.3831393
	76.9788355	8.3828863
	76.9788489	8.3827669
	76.9789132	8.3826156
	76.9790554	8.3825201
	76.979152	8.3824564
	76.979219	8.3822813
	76.9792458	8.3822574
	76.9795154	8.3823171
	76.9795986	8.382329
	76.9796576	8.3823118
	76.9798493	8.3821141
	76.9799083	8.3819522
	76.9799432	8.3819018
	76.9800264	8.3819018
	76.9802088	8.3819522
	76.9802731	8.381992
	76.9803187	8.3821008
	76.9803992	8.3824644
	76.9804609	8.3826156
	76.9805869	8.3826554
	76.9807465	8.3826329
	76.9808994	8.3825479
	76.9810885	8.3822998
	76.9811784	8.3822322
	76.9813004	8.382199
	76.9814935	8.3822269
	76.981574	8.3822149
	76.9816183	8.382138
	76.9815914	8.3820491
	76.9815472	8.3819628
	76.981523	8.3819031
	76.9815592	8.381858
	76.9815901	8.3818447
	76.9817269	8.3819177
	76.9821721	8.3817068
	76.9825275	8.3814931
	76.9830331	8.3811933
	76.9831351	8.381135
	76.9831994	8.3811376
	76.9832343	8.3810739
	76.9832396	8.3809677
	76.9833174	8.3808722
	76.9836044	8.3807236
	76.9837815	8.3807263
	76.9839933	8.3806652
	76.9841677	8.3805405
	76.9844627	8.380299
	76.9847739	8.3799674
	76.9847712	8.3796675
	76.9847685	8.3795083
	76.9847953	8.3793464
	76.9848624	8.3792403
	76.9850716	8.3790678
	76.9851413	8.3789006
	76.9850877	8.37876
	76.9850877	8.3785344
	76.9852298	8.3781364
	76.9853049	8.3778153
	76.9854578	8.3774491
	76.9855115	8.3772687
	76.9855598	8.3772023
	76.9856992	8.3770617
	76.985887	8.3767857
	76.9860828	8.3765442
	76.9863188	8.376255
	76.9864181	8.3760958
	76.986461	8.3758835
	76.9864663	8.3757455
	76.9865146	8.3756712
	76.9866219	8.375634
	76.9867238	8.375634
	76.9868472	8.3757296
	76.9869733	8.3759259
	76.987035	8.3759949
	76.9871047	8.3760471
	76.987184	8.3761065
	76.9872256	8.3761421
	76.9873112	8.3762152
	76.9873595	8.376247
	76.9875379	8.3762523
	76.9875433	8.376584
	76.9873287	8.3766238
	76.9873099	8.3767393
	76.9873327	8.3768481
	76.9873649	8.3769118
	76.9877981	8.3775194
	76.9878946	8.3776123
	76.9883439	8.3779374
	76.9885196	8.3780156
	76.9885249	8.3780382
	76.9881883	8.3784336
	76.9886872	8.3789378
	76.9887395	8.3789457
	76.9888119	8.3789046
	76.9894423	8.3781974
	76.9895066	8.3782465
	76.9896555	8.3783487
	76.9898137	8.3783566
	76.990703	8.3782566
	76.9912407	8.3781841
	76.9915894	8.3781152
	76.9919434	8.3780462
	76.9920507	8.3779798
	76.9921473	8.3778631
	76.9922385	8.3776508
	76.9923404	8.3775659
	76.9924624	8.3774305
	76.9921687	8.3771705
	76.9924438	8.3768612
	76.9924638	8.3768388
	76.9925178	8.3767792
	76.9925576	8.3767353
	76.9928446	8.3766849
	76.9933167	8.3765363
	76.9938371	8.3762576
	76.994403	8.3758304
	76.9949984	8.3751723
	76.9951808	8.3749176
	76.9936118	8.3730627
	76.9937056	8.3729539
	76.9938719	8.3727283
	76.9942796	8.3722003
	76.9943923	8.3721034
	76.9944231	8.3720941
	76.9944593	8.3720915
	76.9947222	8.3722839
	76.994867	8.3723555
	76.9951057	8.3723728
	76.9955	8.3722772
	76.9957226	8.3722029
	76.996302	8.3718924
	76.9968706	8.3715103
	76.9973856	8.3711388
	76.9978175	8.370831
	76.9987053	8.3705709
	76.9994134	8.370433
	77.0001268	8.3702366
	77.0008296	8.3699871
	77.001543	8.369605
	77.0021439	8.369207
	77.0027393	8.3686444
	77.0028868	8.3683711
	77.0028922	8.3682331
	77.0028976	8.3680951
	77.00297	8.3679253
	77.0031846	8.3675989
	77.0032811	8.3672698
	77.0032757	8.3669779
	77.0032784	8.3666754
	77.0031846	8.3664233
	77.0031765	8.3663171
	77.0032302	8.3661765
	77.0034555	8.3658156
	77.0037451	8.3654918
	77.0040107	8.3651973
	77.0044559	8.3649293
	77.0045981	8.364847
	77.0048609	8.3646453
	77.0058694	8.3638519
	77.0067358	8.3631447
	77.0067519	8.3631142
	77.0067385	8.3630704
	77.0066205	8.3629549
	77.0066272	8.3629151
	77.0066567	8.3628541
	77.0069584	8.3626153
	77.0069665	8.3625861
	77.0069531	8.3625502
	77.0068806	8.3624773
	77.0068485	8.3623844
	77.0068967	8.3622225
	77.0071623	8.3620208
	77.0078784	8.3613521
	77.0082459	8.3609169
	77.0083238	8.3606717
	77.0082844	8.3605016
	77.0082432	8.3601102
	77.0082915	8.360004
	77.0085463	8.3596405
	77.0086846	8.3594125
	77.0087555	8.3591071
	77.0087743	8.3588576
	77.008726	8.3586002
	77.0086992	8.3583959
	77.008718	8.3582844
	77.0088387	8.3581199
	77.0088413	8.3580695
	77.0088212	8.3580283
	77.0086616	8.3580137
	77.0086375	8.3579607
	77.0088118	8.357682
	77.0089164	8.3576289
	77.0090935	8.3575573
	77.0092007	8.3574671
	77.0092866	8.3573503
	77.0093885	8.3571592
	77.0094354	8.3571008
	77.0095092	8.3570756
	77.0096433	8.3570425
	77.009756	8.3569682
	77.0102039	8.3567293
	77.0104104	8.3567081
	77.010625	8.3566019
	77.0108235	8.3565091
	77.0110542	8.3563286
	77.0111091	8.3562941
	77.0114458	8.3562012
	77.0120788	8.3559651
	77.0139027	8.3552114
	77.0150721	8.3546382
	77.0160109	8.3541605
	77.0179099	8.3530141
	77.0188808	8.3525152
	77.0204955	8.3514961
	77.0223945	8.3501586
	77.0230275	8.34975
	77.0246369	8.3485717
	77.0255649	8.3479242
	77.0257795	8.3477808
	77.0268095	8.3470086
	77.0277375	8.3463239
